tradeDate,buyReturn,holdReturn,netReturn,000001.SH,000300.SH,000905.SH,000016.SH
20130123,0.018145055,0.006219216,0.012182136,0.002492905,0.004066467,0.001836777,0.006126404
20130124,-0.013451779,-0.013443706,-0.013447743,-0.007888794,-0.009475708,-0.0209198,-0.005214691
20130125,0.01024901,0.003845102,0.007047056,-0.004905701,-0.004291534,-0.001683235,-0.007221222
20130128,0.038551205,0.032526037,0.035538621,0.024093628,0.031188965,0.025482178,0.037597656
20130129,0.012252941,0.015791959,0.01402245,0.005313873,0.009048462,0.009483337,0.012886047
20130130,0.003695964,0.00208106,0.002888512,0.009963989,0.004798889,0.005184174,0.003376007
20130131,0.004594247,-0.008566276,-0.001986015,0.001234055,-0.000680447,-0.005981445,0.001979828
20130201,0.013534298,0.009946086,0.011740192,0.014083862,0.021011353,0.00806427,0.031341553
20130204,-0.001318367,-0.003240327,-0.002279347,0.003774643,0.001714706,-0.006656647,0.004703522
20130205,0.025575221,0.012651085,0.019113153,0.0020504,0.008605957,0.010414124,0.001722336
20130206,0.01396787,0.016435128,0.015201499,0.000555038,0.001503944,0.006744385,0.004611969
20130207,0.011483371,0.014362669,0.01292302,-0.006549835,-0.005756378,0.00374794,-0.014396667
20130208,0.01991402,0.016746512,0.018330266,0.00573349,0.004295349,0.014312744,-0.003004074
20130218,0.007431217,0.009255762,0.008343489,-0.004455566,-0.012359619,0.005317688,-0.013633728
20130219,-0.007237903,-0.008949543,-0.008093723,-0.015960693,-0.018951416,-0.018310547,-0.01663208
20130220,0.025604544,0.014763475,0.020184009,0.005989075,0.006340027,0.020782471,-0.00139904
20130221,-0.014231222,-0.032983518,-0.02360737,-0.029708862,-0.034057617,-0.020645142,-0.040649414
20130222,0.000572317,0.000180183,0.00037625,-0.005069733,-0.005340576,-0.003358841,-0.007598877
20130225,0.015748998,0.017237307,0.016493153,0.005039215,0.003217697,0.011054993,0.00387001
20130226,-0.001982516,-0.006106529,-0.004044523,-0.013961792,-0.014343262,-0.015159607,-0.013557434
20130227,0.004846367,0.006649886,0.005748127,0.008666992,0.010543823,0.000761986,0.013053894
20130228,0.027426716,0.030070598,0.028748657,0.022644043,0.030319214,0.020446777,0.035522461
20130301,0.022090086,0.017733961,0.019912024,-0.002571106,-0.001680374,0.011146545,-0.006225586
20130304,-0.020220079,-0.019788966,-0.020004523,-0.036499023,-0.046142578,-0.035552979,-0.052856445
20130305,0.033223841,0.024622245,0.028923043,0.023269653,0.030288696,0.022506714,0.040771484
20130306,0.025161372,0.026021438,0.025591405,0.008972168,0.010444641,0.015571594,0.008865356
20130307,-0.000565931,-0.01171536,-0.006140646,-0.009750366,-0.01158905,-0.012123108,-0.016204834
20130308,5.43E-05,-0.005867935,-0.002906801,-0.002443314,-0.00479126,-0.010879517,-0.000469446
20130311,0.01357271,0.011371761,0.012472236,-0.003458023,-0.005584717,0.000203013,-0.011390686
20130312,-0.017484188,-0.021838008,-0.019661098,-0.010375977,-0.014175415,-0.025177002,-0.013404846
20130313,0.000468975,0.000472317,0.000470646,-0.009902954,-0.011009216,-0.009140015,-0.010246277
20130314,0.013481477,0.009230807,0.011356142,0.002786636,0.002685547,0.004493713,0.001496315
20130315,0.009749782,0.014641253,0.012195518,0.003576279,0.002210617,0.001835823,0.001610756
20130318,-0.000265566,-0.00477125,-0.002518408,-0.016845703,-0.014717102,-0.012702942,-0.016342163
20130319,0.009300432,0.003713205,0.006506818,0.007770538,0.009033203,0.003194809,0.010887146
20130320,0.033708182,0.034056889,0.033882536,0.026550293,0.033691406,0.026092529,0.040863037
20130321,0.021528649,0.020193295,0.020860972,0.00296402,0.001844406,0.010559082,-0.001820564
20130322,0.011170902,0.003785342,0.007478122,0.001738548,0.001269341,0.004180908,0.001138687
20130325,0.008351779,0.009605313,0.008978546,-0.000669956,-0.001989365,-0.003183365,-0.001328468
20130326,0.012271532,-0.001362038,0.005454747,-0.012481689,-0.014556885,-0.006923676,-0.021377563
20130327,0.0096712,0.000706194,0.005188697,0.001562119,0.003293991,0.002382278,0.003858566
20130328,-0.017431982,-0.028645318,-0.02303865,-0.02822876,-0.032592773,-0.029067993,-0.041107178
20130329,0.001254265,-0.003277692,-0.001011713,0.000143051,-0.001688004,-0.000490665,0.000865459
20130401,0.015266118,0.006783276,0.011024697,-0.000992775,-0.000760078,0.006866455,-0.005088806
20130402,-0.009156717,-0.013815824,-0.01148627,-0.002981186,-0.002725601,-0.012229919,-0.000478745
20130403,-0.005846632,-0.011948868,-0.00889775,-0.001094818,-0.001143456,-0.009117126,0.003616333
20130408,0.053288686,0.033349231,0.043318958,-0.006160736,-0.004528046,0.004089355,-0.009254456
20130409,0.010730812,0.007238662,0.008984737,0.006416321,0.00692749,0.009742737,0.008758545
20130410,0.000324277,-0.002592522,-0.001134122,0.000157237,-0.001655579,-0.002061844,-0.000394106
20130411,-0.001589047,-0.002251541,-0.001920294,-0.00295639,-0.002990723,-0.004089355,-0.002124786
20130412,0.001900462,-0.00224914,-0.000174339,-0.005752563,-0.006362915,-0.008384705,-0.005393982
20130415,-0.010743532,-0.008939249,-0.00984139,-0.011253357,-0.010276794,-0.014045715,-0.008285522
20130416,0.024238977,0.011373749,0.017806363,0.005916595,0.009346008,0.010826111,0.007297516
20130417,0.010804604,0.020900452,0.015852528,-0.000478506,-0.000454903,0.008674622,-0.006221771
20130418,0.016095839,0.006133457,0.011114648,0.001731873,0.002593994,0.003105164,0.003707886
20130419,0.021028553,0.019883936,0.020456245,0.021408081,0.027984619,0.021102905,0.033843994
20130422,0.022388569,0.017620959,0.020004764,-0.00110054,-0.001245499,0.004688263,-0.00220871
20130423,-0.024805476,-0.025985358,-0.025395417,-0.025695801,-0.032073975,-0.027099609,-0.034698486
20130424,0.038239391,0.013103688,0.02567154,0.015464783,0.018829346,0.019943237,0.018859863
20130425,-0.012078947,-0.007906118,-0.009992533,-0.00856781,-0.011100769,-0.015258789,-0.00868988
20130426,-0.018437479,-0.015237449,-0.016837464,-0.009727478,-0.008331299,-0.018539429,-0.006893158
20130502,0.040458866,0.019262179,0.029860523,-0.001740456,0.000953197,0.004642487,-0.001691818
20130503,0.022601227,0.030459656,0.026530442,0.014434814,0.017669678,0.019287109,0.0184021
20130506,0.02566091,0.026801336,0.026231123,0.011642456,0.013267517,0.019088745,0.011756897
20130507,0.006963329,0.010363595,0.008663462,0.001976013,0.001565933,0.001996994,0.000730515
20130508,0.024031601,0.020069865,0.022050733,0.004795074,0.005084991,0.00919342,0.003549576
20130509,0.002977759,0.01678602,0.009881889,-0.005935669,-0.005901337,0.000540733,-0.009056091
20130510,0.01548433,0.012233728,0.013859029,0.006206512,0.005161285,0.006061554,0.006225586
20130513,0.014685181,0.003533516,0.009109349,-0.002185822,-0.00396347,0.003753662,-0.004611969
20130514,-0.00684061,-0.011904076,-0.009372343,-0.011108398,-0.014793396,-0.011543274,-0.013885498
20130515,0.021912628,0.013464046,0.017688337,0.003513336,0.005451202,0.013465881,0.002159119
20130516,0.021792842,0.009013823,0.015403333,0.012138367,0.018264771,0.010742188,0.01789856
20130517,0.022065962,0.025122881,0.023594421,0.013793945,0.015411377,0.015304565,0.012275696
20130520,0.02399094,0.024908838,0.024449889,0.007499695,0.006774902,0.012557983,0.009460449
20130521,0.026993208,0.024287364,0.025640286,0.002225876,0.002010345,0.013191223,-0.005462646
20130522,0.010201245,-0.005518184,0.002341531,-0.00117588,0.001216888,-0.008232117,0.003843307
20130523,0.009743226,-0.011716224,-0.000986499,-0.011611938,-0.013442993,-0.008422852,-0.018539429
20130524,0.026465869,0.027398304,0.026932087,0.005649567,0.005565643,0.015533447,0.00296402
20130527,0.013660177,0.01623347,0.014946824,0.001987457,0.000908375,0.010139465,-0.001027107
20130528,0.010988915,0.004905294,0.007947104,0.012313843,0.017227173,0.001925468,0.0234375
20130529,0.016072118,0.010459045,0.013265581,0.001163483,-0.00067997,0.007453918,-0.004486084
20130530,0.009119662,0.007773232,0.008446447,-0.002696991,-0.003116608,0.002285004,-0.003355026
20130531,0.005774392,-0.001773102,0.002000645,-0.007400513,-0.0105896,-0.006187439,-0.007595062
20130603,-0.003118483,-0.00390872,-0.003513602,-0.000586987,-0.001459122,-0.006954193,-0.001480103
20130604,-0.016001035,-0.020886395,-0.018443715,-0.011665344,-0.014198303,-0.019607544,-0.010406494
20130605,0.011866161,0.012923802,0.012394981,-0.000655651,-0.001998901,0.004123688,-0.006969452
20130606,-0.006821523,-0.015493447,-0.011157485,-0.012687683,-0.012771606,-0.017684937,-0.012245178
20130607,-0.015294408,-0.014422921,-0.014858664,-0.013923645,-0.017288208,-0.019668579,-0.013717651
20130613,0.003753083,-0.006708947,-0.001477932,-0.028289795,-0.033905029,-0.02796936,-0.033752441
20130614,0.028363392,0.030538995,0.029451193,0.00636673,0.007015228,0.019897461,0.001966476
20130617,0.020556506,0.010647069,0.015601787,-0.002691269,-0.00535202,0.002340317,-0.006847382
20130618,0.016545237,0.00176384,0.009154538,0.001423836,0.006202698,0.003446579,0.006938934
20130619,0.008594504,0.005373073,0.006983789,-0.007335663,-0.007434845,-0.006229401,-0.009742737
20130620,-0.026409224,-0.040915563,-0.033662394,-0.02772522,-0.03302002,-0.03302002,-0.033203125
20130621,0.037970875,6.69E-05,0.019018878,-0.005241394,-0.001753807,-0.005344391,0.000987053
20130624,-0.056586821,-0.054450745,-0.055518783,-0.052978516,-0.063110352,-0.061950684,-0.066101074
20130625,0.028686721,0.00614546,0.017416091,-0.001899719,-0.002666473,-0.004276276,0.001072884
20130626,0.044020679,0.041894068,0.042957373,-0.004089355,0.001328468,0.020721436,-0.01121521
20130627,-0.020898468,-0.032593188,-0.026745828,-0.000763416,-0.003486633,-0.01600647,0.001670837
20130628,0.014771935,-0.010397403,0.002187266,0.014976501,0.018463135,0.000852585,0.026565552
20130701,0.042342925,0.031602577,0.036972751,0.008102417,0.005760193,0.021209717,-0.001937866
20130702,0.031167094,0.03105336,0.031110227,0.005672455,0.003917694,0.016479492,-0.005184174
20130703,0.012293039,0.00734221,0.009817624,-0.006126404,-0.008171082,0.001527786,-0.011955261
20130704,0.029423448,0.009074815,0.019249131,0.005931854,0.008239746,0.007820129,0.008148193
20130705,-0.014316045,-0.004247104,-0.009281574,0.000548363,0.002191544,-0.005592346,0.004383087
20130708,0.000645512,-0.030400453,-0.01487747,-0.024383545,-0.028396606,-0.038879395,-0.022903442
20130709,0.024952406,0.01820531,0.021578858,0.003665924,-0.000439167,0.005996704,-0.000947952
20130710,0.038302929,0.031883381,0.035093155,0.021713257,0.028396606,0.03112793,0.027526855
20130711,0.033523872,0.036477033,0.035000452,0.032287598,0.046142578,0.028106689,0.057495117
20130712,-0.005225757,-0.00507415,-0.005149954,-0.016159058,-0.02204895,-0.008895874,-0.029388428
20130715,0.02428724,0.025388952,0.024838096,0.009757996,0.014030457,0.019943237,0.010757446
20130716,0.026397326,0.012504782,0.019451054,0.003074646,0.004573822,0.012275696,0.001046181
20130717,-0.003103284,-0.009315084,-0.006209184,-0.010070801,-0.015106201,-0.01448822,-0.015068054
20130718,0.023064185,0.000355672,0.011709928,-0.010520935,-0.016433716,-0.001111031,-0.020721436
20130719,-0.024415622,-0.017469283,-0.020942452,-0.015197754,-0.024429321,-0.024963379,-0.024490356
20130722,0.041552431,0.025494581,0.033523506,0.006076813,0.005348206,0.019729614,0.001754761
20130723,0.032792126,0.032984232,0.032888179,0.019515991,0.028900146,0.024169922,0.027603149
20130724,0.007079226,0.008600755,0.00783999,-0.005161285,-0.00736618,0.006011963,-0.015090942
20130725,-0.003888757,-0.011445361,-0.007667059,-0.005981445,-0.00510025,-0.019073486,-0.001993179
20130726,0.011551908,-0.005146044,0.003202932,-0.005104065,-0.006111145,-0.001167297,-0.005027771
20130729,-0.006647936,-0.014069227,-0.010358582,-0.017181396,-0.021606445,-0.019332886,-0.024581909
20130730,-0.013122451,-0.01050015,-0.011811301,0.006958008,0.006164551,-0.004486084,0.011268616
20130731,0.013769467,0.013162124,0.013465796,0.001879692,0.001659393,0.005722046,0.002151489
20130801,0.049217442,0.051742087,0.050479765,0.017684937,0.023864746,0.026351929,0.022369385
20130802,0.01023632,0.004515995,0.007376158,0.000172496,0.000845909,0.003538132,-0.00084877
20130805,0.021331747,0.017546224,0.019438985,0.010375977,0.013824463,0.016677856,0.011505127
20130806,0.018801164,0.008303269,0.013552216,0.004886627,0.006721497,0.010742188,0.001357079
20130807,-0.011355414,-0.020352586,-0.015854,-0.006660461,-0.00567627,-0.00958252,-0.003303528
20130808,0.02132003,0.01186861,0.01659432,-0.000918388,-0.001684189,0.002651215,-0.004211426
20130809,0.001736435,-0.001283253,0.000226591,0.00358963,0.004051208,0.003576279,0.005451202
20130812,0.006992725,0.010456734,0.008724729,0.023895264,0.029220581,0.015869141,0.036834717
20130813,0.020024184,0.01641922,0.018221702,0.002323151,0.002666473,0.005264282,0.005886078
20130814,0.010858799,0.007381285,0.009120042,-0.002859116,-0.004234314,-0.003913879,-0.005882263
20130815,-0.002854625,-0.000847553,-0.001851089,-0.00869751,-0.011711121,-0.013519287,-0.009353638
20130816,-0.010654153,-0.022349732,-0.016501943,-0.006450653,-0.007507324,-0.021194458,-0.001478195
20130819,0.038893402,0.027006295,0.032949849,0.008293152,0.01184082,0.015380859,0.01008606
20130820,0.010979596,6.71E-05,0.005523348,-0.006233215,-0.008132935,-0.002601624,-0.008903503
20130821,0.018029473,0.005176949,0.011603211,0.000173688,-0.001676559,0.007740021,-0.004051208
20130822,0.016503824,0.003461436,0.00998263,-0.002817154,-0.002017975,0.002471924,-0.003440857
20130823,0.003082918,0.003110506,0.003096712,-0.004673004,-0.007381439,-0.002336502,-0.010314941
20130826,0.022875154,0.025593234,0.024234194,0.018966675,0.021286011,0.020843506,0.022399902
20130827,0.012259732,0.016090529,0.01417513,0.003387451,0.002254486,0.007698059,0.000389099
20130828,0.006089589,0.003053874,0.004571732,-0.001079559,-0.005477905,-0.007549286,-0.005699158
20130829,0.015158819,-0.003602158,0.005778331,-0.001936913,-0.004184723,-0.0007658,-0.002960205
20130830,-0.028108885,-0.034725743,-0.031417314,0.000548363,-0.001898766,-0.009979248,0.001022339
20130902,0.027555387,0.025482453,0.02651892,3.34E-05,0.002780914,0.007045746,0.001357079
20130903,0.025409166,0.024656918,0.025033042,0.011749268,0.014724731,0.014884949,0.014198303
20130904,0.016191605,0.005084365,0.010637985,0.002124786,-0.001615524,0.00276947,-0.000619411
20130905,0.021993567,0.007748353,0.01487096,-0.002439499,-0.00381279,0.001952171,-0.002437592
20130906,0.014605752,0.014017105,0.014311429,0.008270264,0.006851196,0.008041382,0.010093689
20130909,0.012971007,0.008311429,0.010641218,0.033905029,0.035125732,0.010307312,0.053833008
20130910,0.018007135,0.005447351,0.011727243,0.011505127,0.014045715,0.010177612,0.014122009
20130911,-0.016877436,-0.007727507,-0.012302472,0.001469612,0.003231049,-0.009475708,0.002151489
20130912,0.011309261,-0.000520413,0.005394424,0.006397247,0.009895325,0.002819061,0.018005371
20130913,0.020348389,0.012568133,0.016458261,-0.008598328,-0.007400513,0.001235962,-0.013214111
20130916,0.0119601,0.014583619,0.01327186,-0.002155304,-0.00422287,0.001139641,-0.006286621
20130917,-0.009307432,-0.021653349,-0.015480391,-0.02053833,-0.020599365,-0.017623901,-0.022796631
20130918,0.01868068,0.016677267,0.017678973,0.002878189,0.002138138,0.009460449,0.001152992
20130923,0.027054975,0.028521581,0.027788278,0.013320923,0.016357422,0.020278931,0.007347107
20130924,0.004949628,0.01103751,0.007993569,-0.006084442,-0.011489868,0.000998497,-0.023071289
20130925,-0.000883733,-0.010142382,-0.005513057,-0.004081726,-0.006076813,-0.003662109,-0.007141113
20130926,-0.012654458,-0.01895193,-0.015803194,-0.019424438,-0.018356323,-0.020828247,-0.01739502
20130927,0.013771924,0.001373364,0.007572644,0.00195694,0.004413605,0.003818512,0.003955841
20130930,0.020562948,0.031675434,0.026119191,0.006778717,0.005874634,0.013114929,0.002380371
20131008,0.024100305,0.007620254,0.015860279,0.010818481,0.01360321,0.016830444,0.010139465
20131009,0.027352198,0.012475394,0.019913796,0.00617218,0.004821777,0.010917664,0.005279541
20131010,-0.001480843,-0.005933582,-0.003707213,-0.009422302,-0.009887695,-0.005382538,-0.018310547
20131011,0.009491301,0.018585374,0.014038337,0.016983032,0.01612854,0.016998291,0.019134521
20131014,0.018463034,0.016802987,0.017633011,0.004318237,0.001634598,0.010284424,-0.004253387
20131015,0.00364805,0.001920738,0.002784394,-0.001948357,-0.002033234,0.001416206,-0.003555298
20131016,-0.03584111,-0.029037057,-0.032439084,-0.018066406,-0.018707275,-0.027206421,-0.013305664
20131017,-0.002793846,0.000947946,-0.00092295,-0.002065659,-0.003320694,-0.001576424,-0.004310608
20131018,0.026546909,0.017481075,0.022013992,0.002393723,0.005271912,0.003456116,0.005912781
20131021,0.03559878,0.039106568,0.037352674,0.016159058,0.018661499,0.024780273,0.012695313
20131022,-0.013815062,-0.024635274,-0.019225168,-0.008338928,-0.010292053,-0.010452271,-0.010566711
20131023,-0.016680117,-0.029128164,-0.022904141,-0.012458801,-0.011199951,-0.025405884,-0.000955582
20131024,0.003853985,-0.009089031,-0.002617523,-0.008605957,-0.007434845,-0.006641388,-0.010307312
20131025,-0.014294749,-0.017688876,-0.015991812,-0.01448822,-0.013313293,-0.019592285,-0.006217957
20131028,0.014426507,0.010942363,0.012684435,0.000426531,-0.001099586,-0.003421783,-0.000516891
20131029,-0.016521036,-0.030379909,-0.023450472,-0.002347946,0.002578735,-0.027526855,0.014305115
20131030,0.026861811,0.024817861,0.025839836,0.014846802,0.014930725,0.016357422,0.012054443
20131031,-0.017417792,-0.017648301,-0.017533046,-0.008728027,-0.014022827,-0.013450623,-0.013526917
20131101,0.005026515,-0.005325686,-0.000149586,0.0037117,0.004737854,-0.003065109,0.008399963
20131104,0.018694333,0.018744814,0.018719574,3.25E-05,-0.001889229,0.006954193,-0.003793716
20131105,0.033468196,0.040502079,0.036985138,0.003540039,0.001392365,0.013198853,-0.002960205
20131106,-0.00055819,-0.001057996,-0.000808093,-0.008171082,-0.012672424,-0.010665894,-0.011901855
20131107,0.005578999,-0.013650277,-0.004035639,-0.004772186,-0.005531311,-0.013931274,-0.002248764
20131108,0.006546501,-0.012503378,-0.002978439,-0.010925293,-0.013931274,-0.014953613,-0.01436615
20131111,0.018349413,0.01492532,0.016637366,0.00158596,0.003442764,0.004379272,0.00233078
20131112,0.011930342,0.003488491,0.007709416,0.008201599,0.010414124,0.009513855,0.01234436
20131113,-0.00824009,-0.013874568,-0.011057329,-0.018264771,-0.022171021,-0.018692017,-0.025787354
20131114,0.033293754,0.017026294,0.025160024,0.006019592,0.007160187,0.013305664,0.002220154
20131115,0.025045789,0.022420256,0.023733022,0.016815186,0.020065308,0.020935059,0.020401001
20131118,0.037620911,0.041772019,0.039696465,0.028747559,0.03326416,0.024475098,0.043823242
20131119,0.011911948,0.011565819,0.011738883,-0.001861572,-0.006893158,0.003261566,-0.00933075
20131120,0.013206257,0.009479243,0.01134275,0.006145477,0.005260468,0.00994873,0.002548218
20131121,-0.002455044,-0.002279583,-0.002367313,-0.000380754,-0.006130219,-0.003396988,-0.009422302
20131122,0.002571934,-0.001920368,0.000325783,-0.004257202,-0.004989624,-0.005859375,-0.003391266
20131125,0.01317776,0.009052994,0.011115377,-0.004673004,-0.003892899,-0.000820637,-0.005306244
20131126,0.017526634,0.012825799,0.015176217,-0.001395226,-0.000507832,0.001582146,-0.001739502
20131127,0.026087055,0.016042707,0.021064881,0.008247375,0.01133728,0.011459351,0.010940552
20131128,0.022114662,0.008376022,0.015245342,0.00831604,0.010375977,0.008460999,0.009605408
20131129,0.015486526,0.011783165,0.013634845,0.000509262,-0.000240207,0.006046295,-0.001932144
20131202,-0.038423521,-0.072131005,-0.055277263,-0.005912781,-0.008262634,-0.044464111,0.010505676
20131203,0.049186842,0.021189882,0.035188362,0.006931305,0.009918213,0.023620605,0.001573563
20131204,0.017680277,0.02022023,0.018950254,0.013084412,0.013244629,0.018920898,0.010505676
20131205,0.006204012,-0.002777452,0.00171328,-0.002086639,-0.002803802,-0.001086235,-0.003997803
20131206,0.005834012,-0.000557439,0.002638287,-0.004428864,-0.006446838,-0.002531052,-0.010116577
20131209,0.021266433,0.020409439,0.020837936,0.000487328,-0.000576973,0.007381439,-0.003213882
20131210,-0.000215202,0.001575773,0.000680285,-0.000317335,0.000999451,0.000704765,0.000407934
20131211,0.007222212,-0.008428512,-0.00060315,-0.014892578,-0.016525269,-0.011062622,-0.018783569
20131212,0.010747764,0.020322997,0.01553538,-0.000621319,-0.001138687,0.002605438,-0.004432678
20131213,0.017049869,0.004493454,0.010771661,-0.00304985,-0.001400948,0.002162933,-0.003372192
20131216,-0.009482124,-0.01458708,-0.012034602,-0.016036987,-0.016082764,-0.01725769,-0.014732361
20131217,-8.01E-05,-0.000422484,-0.000251299,-0.004524231,-0.004875183,-0.006141663,-0.003238678
20131218,-3.54E-05,-0.000984281,-0.000509851,-0.001296997,0.000360727,4.71E-06,0.000884533
20131219,-0.009746476,-0.005676543,-0.007711509,-0.009544373,-0.010528564,-0.010177612,-0.011611938
20131220,-0.005920183,-0.007110812,-0.006515498,-0.020202637,-0.023269653,-0.012657166,-0.027023315
20131223,0.01146899,-0.001069643,0.005199674,0.00235939,0.002838135,-0.001137733,0.002506256
20131224,0.01434893,0.011193787,0.012771358,0.001531601,0.001595497,0.006938934,-0.001080513
20131225,0.025537016,0.026534444,0.02603573,0.006420135,0.007369995,0.010543823,0.005039215
20131226,-0.006899681,-0.013610358,-0.010255019,-0.015792847,-0.01725769,-0.017150879,-0.014526367
20131227,0.037496243,0.019865032,0.028680638,0.013580322,0.016845703,0.015396118,0.016616821
20131230,0.003876079,0.012612444,0.008244262,-0.00177002,-0.001745224,0.003217697,-0.001484871
20131231,0.003013001,-0.002629973,0.000191514,0.008796692,0.013290405,0.004219055,0.017349243
20140102,0.031717478,0.00864321,0.020180344,-0.0031147,-0.003454208,0.004905701,-0.00868988
20140103,0.010925677,0.000367574,0.005646626,-0.012443542,-0.013435364,-0.008201599,-0.016036987
20140106,-0.030039577,-0.030695855,-0.030367716,-0.017974854,-0.022766113,-0.027618408,-0.015060425
20140107,0.028753779,0.011543084,0.020148431,0.000786781,-0.000284195,0.006134033,-0.001503944
20140108,0.011900977,0.023871081,0.017886029,-0.001455307,0.001747131,0.001216888,0.003097534
20140109,-0.008680634,-0.021121287,-0.01490096,-0.008178711,-0.008781433,-0.011283875,-0.007556915
20140110,-0.00384309,-0.011378121,-0.007610606,-0.007061005,-0.007820129,-0.018234253,-0.003732681
20140113,0.011363132,0.015597692,0.013480412,-0.001857758,-0.005065918,-0.004577637,-0.002439499
20140114,0.033220368,0.040756057,0.036988212,0.008598328,0.008735657,0.019805908,0.003126144
20140115,0.028190707,0.015824372,0.02200754,-0.001722336,-0.001764297,0.006679535,-0.00718689
20140116,0.0028858,-0.002612611,0.000136594,0.000172973,0.001314163,0.001664162,0.003080368
20140117,0.014036035,-0.001980355,0.00602784,-0.009262085,-0.015083313,-0.011413574,-0.011665344
20140120,0.000518129,-0.010748349,-0.00511511,-0.006832123,-0.005737305,-0.007568359,-0.007339478
20140121,0.035093358,0.019480543,0.02728695,0.00856781,0.009887695,0.015365601,0.00958252
20140122,0.032404192,0.026860567,0.02963238,0.021636963,0.025772095,0.026733398,0.023834229
20140123,0.02235831,0.011960574,0.017159442,-0.004665375,-0.005306244,0.006961823,-0.009963989
20140124,0.023377346,0.014336312,0.018856829,0.005977631,0.00617981,0.014945984,0.002023697
20140127,0.010063811,0.005000954,0.007532383,-0.010269165,-0.013252258,-0.000185728,-0.015441895
20140128,0.00655862,-0.000467217,0.003045702,0.002561569,0.001776695,-0.002096176,0.00604248
20140129,0.029705607,0.015192823,0.022449215,0.005592346,0.003570557,0.00894165,0.004493713
20140130,-0.000121586,-0.010545683,-0.005333635,-0.008209229,-0.011367798,-0.005893707,-0.011474609
20140207,0.046340922,0.024879661,0.035610292,0.005615234,0.004554749,0.018600464,-0.001355171
20140210,0.033660859,0.031134309,0.032397584,0.020339966,0.024887085,0.029556274,0.0206604
20140211,0.006974432,0.004770105,0.005872268,0.00843811,0.007949829,0.001410484,0.014930725
20140212,0.019502756,0.016020384,0.01776157,0.002990723,0.002487183,0.011039734,-0.000864506
20140213,-0.006528712,-0.010075141,-0.008301926,-0.005477905,-0.005104065,-0.014785767,0.000664234
20140214,0.029078813,0.01571424,0.022396527,0.00831604,0.007026672,0.017150879,0.004074097
20140217,0.032892685,0.037683247,0.035287966,0.009246826,0.006999969,0.019012451,0.002519608
20140218,0.004045048,0.00597086,0.005007954,-0.007656097,-0.012634277,-0.001197815,-0.019226074
20140219,0.009739689,0.002902308,0.006320999,0.011077881,0.011482239,7.01E-05,0.016479492
20140220,-0.015442371,-0.01651537,-0.015978871,-0.001759529,-0.00919342,-0.013999939,-0.008644104
20140221,0.009503851,0.009217339,0.009360595,-0.011734009,-0.010116577,-0.006546021,-0.009742737
20140224,0.024476321,0.019127987,0.021802154,-0.017501831,-0.021987915,-0.003913879,-0.024765015
20140225,-0.040826626,-0.046516067,-0.043671346,-0.020446777,-0.025558472,-0.03515625,-0.018508911
20140226,0.021719979,0.010508261,0.01611412,0.003456116,0.00254631,0.006572723,0.00229454
20140227,-0.017277326,-0.010500538,-0.013888932,0.002988815,-0.004299164,-0.01322937,0.005722046
20140228,0.026657109,0.017044433,0.021850771,0.004371643,0.011543274,0.010475159,0.008163452
20140303,0.032356861,0.019984834,0.026170847,0.009208679,0.00522995,0.020843506,-0.001116753
20140304,0.017301453,0.004386732,0.010844093,-0.00181675,-0.002782822,0.000189185,0.001092911
20140305,0.012197859,0.010906764,0.011552312,-0.008880615,-0.009292603,-0.005367279,-0.010894775
20140306,0.00710489,0.008296145,0.007700517,0.003166199,0.004463196,-0.001245499,0.007717133
20140307,0.005522754,0.005844152,0.005683453,-0.000810623,-0.002428055,-0.0050354,-0.002687454
20140310,-0.020942767,-0.039592694,-0.03026773,-0.028594971,-0.032531738,-0.03793335,-0.032104492
20140311,0.006655786,-0.008080609,-0.000712412,0.001045227,0.005184174,0.001040459,0.002738953
20140312,-0.001971112,-0.006371455,-0.004171283,-0.00173378,0.002595901,0.000362873,0.00422287
20140313,0.028557851,0.019708518,0.024133184,0.010719299,0.012390137,0.010734558,0.013175964
20140314,0.014212695,0.000553801,0.007383248,-0.007316589,-0.008171082,-0.004650116,-0.007652283
20140317,0.041095406,0.032646022,0.036870714,0.009643555,0.009513855,0.020095825,0.005443573
20140318,0.010953806,0.014090543,0.012522175,0.000756264,-0.002288818,0.005558014,-0.004550934
20140319,0.019418192,0.007446492,0.013432342,-0.001713753,-0.008071899,-0.002138138,-0.006248474
20140320,-0.025861783,-0.034732886,-0.030297334,-0.013969421,-0.015991211,-0.026153564,-0.008308411
20140321,0.03551721,0.017932726,0.026724968,0.027160645,0.034423828,0.019561768,0.040618896
20140324,0.005904262,0.003143008,0.004523635,0.009109497,0.008224487,0.008468628,0.009185791
20140325,0.011763337,0.00518012,0.008471729,0.000498295,-0.000971317,0.001325607,-0.005016327
20140326,0.023716309,0.014814414,0.019265362,-0.001760483,-0.001560211,0.002595901,-0.002069473
20140327,-0.01523092,-0.032528563,-0.023879742,-0.008277893,-0.007064819,-0.014358521,-0.001738548
20140328,-0.02980117,-0.034292917,-0.032047044,-0.002384186,-0.001735687,-0.019973755,0.005134583
20140331,0.002612237,0.000850926,0.001731581,-0.004116058,-0.002630234,-0.006404877,-0.004257202
20140401,0.032888379,0.025032851,0.028960615,0.006958008,0.007835388,0.015350342,0.005020142
20140402,-0.004647839,-0.001845235,-0.003246537,0.005630493,0.008140564,0.000655174,0.012329102
